FID,ID_Originak,Team,ID_Transek,ID_Titik,Filename,Latitude,Longitude,Lokasi,URL,Class_1,Class_2,Cluster
355,51,B,D2T1,D2T1-13,D2T1 (13).JPG,-0.227027,120.006906,Donggulu ,https://lh3.googleusercontent.com/d/1dSJXa-IrktidpGrcXUY9CIk_jqK5hLCb,Terumbu karang,low-visibility,5
356,52,B,D2T1,D2T1-14,D2T1 (14).JPG,-0.227061,120.006893,Donggulu ,https://lh3.googleusercontent.com/d/1QK1LBP8n_ZDX4DVQBbYsjnrTxFODeLEB,Terumbu karang,low-visibility,5
357,53,B,D2T1,D2T1-15,D2T1 (15).JPG,-0.227095,120.006881,Donggulu ,https://lh3.googleusercontent.com/d/1WIhnrTghDipzS7b1Tr4hZiiq4IPh-Wse,Terumbu karang,low-visibility,5
358,54,B,D2T1,D2T1-16,D2T1 (16).JPG,-0.227129,120.006869,Donggulu ,https://lh3.googleusercontent.com/d/1CsIWnQyo_KbwUbB4stspvonE158xzGy5,Terumbu karang,low-visibility,5
359,55,B,D2T1,D2T1-17,D2T1 (17).JPG,-0.227162,120.006857,Donggulu ,https://lh3.googleusercontent.com/d/1tgtSIqdc9HoGR4759-6TJDrfaIieJgTV,Terumbu karang,low-visibility,5
360,56,B,D2T1,D2T1-18,D2T1 (18).JPG,-0.227196,120.006844,Donggulu ,https://lh3.googleusercontent.com/d/1dd62ygXVu8c6k7CjOuXEkX6nfGMXiXRV,Terumbu karang,low-visibility,5
361,57,B,D2T1,D2T1-19,D2T1 (19).JPG,-0.22723,120.006832,Donggulu ,https://lh3.googleusercontent.com/d/1mB1FFSlk37a5TkZOTFWTvDqY6RpaPj_f,Terumbu karang,Terumbu karang kondisi baik,5
362,58,B,D2T1,D2T1-20,D2T1 (20).JPG,-0.227264,120.00682,Donggulu ,https://lh3.googleusercontent.com/d/1GDHFt2391NSXNQCec0ritX5LwVTmfaDu,Terumbu karang,Terumbu karang kondisi baik,5
363,59,B,D2T1,D2T1-21,D2T1 (21).JPG,-0.227298,120.006807,Donggulu ,https://lh3.googleusercontent.com/d/1TOUanzZmJVORdA53qulT0CBtlnL6958S,Substrat terbuka,Pecahan karang,5
364,60,B,D2T1,D2T1-22,D2T1 (22).JPG,-0.227332,120.006795,Donggulu ,https://lh3.googleusercontent.com/d/17BbrZ38nuCec9sJrznLTorz27E1SB1nU,Terumbu karang,Terumbu karang kondisi baik,5
365,61,B,D2T1,D2T1-23,D2T1 (23).JPG,-0.227366,120.006783,Donggulu ,https://lh3.googleusercontent.com/d/14WyiB-iG_J6YVRt9msVwJ2bRHLk9VsLs,Terumbu karang,Terumbu karang kondisi baik,5
366,62,B,D2T1,D2T1-24,D2T1 (24).JPG,-0.2274,120.006771,Donggulu ,https://lh3.googleusercontent.com/d/1kaDv77of2S2CVJjeh27pae31Wz3LKgRc,Terumbu karang,Terumbu karang kondisi baik,5
367,63,B,D2T1,D2T1-25,D2T1 (25).JPG,-0.227434,120.006758,Donggulu ,https://lh3.googleusercontent.com/d/1ZraweAQGOMC4qIYuWoSBFZyEUQEZ67-j,Terumbu karang,Terumbu karang kondisi baik,5
368,64,B,D2T1,D2T1-26,D2T1 (26).JPG,-0.227468,120.006746,Donggulu ,https://lh3.googleusercontent.com/d/1uUG4knAbFvGD93UFuAWdozAsWrGtAqGh,Terumbu karang,Terumbu karang kondisi baik,5
369,65,B,D2T1,D2T1-27,D2T1 (27).JPG,-0.227502,120.006734,Donggulu ,https://lh3.googleusercontent.com/d/1r4sxdgKDw78McafmIDdqTrCv-W7DXDMa,Terumbu karang,Terumbu karang kondisi baik,5
370,66,B,D2T1,D2T1-28,D2T1 (28).JPG,-0.227536,120.006721,Donggulu ,https://lh3.googleusercontent.com/d/1NNio11Y6YkeqTgOahG-RezizCzmYB0Hd,Terumbu karang,Terumbu karang kondisi baik,5
371,67,B,D2T1,D2T1-29,D2T1 (29).JPG,-0.22757,120.006709,Donggulu ,https://lh3.googleusercontent.com/d/1ulPfqavOvosr94aHcFHFayQrNDuTMRBr,Terumbu karang,Terumbu karang kondisi baik,5
372,68,B,D2T2,D2T2-1,D2T2 (1).JPG,-0.224255,120.008275,Donggulu ,https://lh3.googleusercontent.com/d/1Dp50Mspty1dyOdPPJxqLukE5Vkb4p588,Padang lamun,Padang lamun campur rumput laut,5
373,69,B,D2T2,D2T2-2,D2T2 (2).JPG,-0.22422,120.008281,Donggulu ,https://lh3.googleusercontent.com/d/1G1IhqO5e4z5ox3YLSwFFaa5hh-oC7R8Y,Padang lamun,Padang lamun campur rumput laut,5
374,70,B,D2T2,D2T2-3,D2T2 (3).JPG,-0.224184,120.008287,Donggulu ,https://lh3.googleusercontent.com/d/1FxuqBSxHAy7SEbXF257BtxKEMdsWOip-,Padang lamun,Padang lamun campur rumput laut,5
375,71,B,D2T2,D2T2-4,D2T2 (4).JPG,-0.224148,120.008293,Donggulu ,https://lh3.googleusercontent.com/d/1dEbUIE6AiGI_-iA18NYMafYGOkBgFiWg,Padang lamun,Padang lamun campur rumput laut,5
376,72,B,D2T2,D2T2-5,D2T2 (5).JPG,-0.224113,120.0083,Donggulu ,https://lh3.googleusercontent.com/d/1WdDSBdxtAmnsDuxLzQ6XOeTulKgX7xMr,Padang lamun,Padang lamun campur rumput laut,5
377,73,B,D2T2,D2T2-6,D2T2 (6).JPG,-0.224077,120.008306,Donggulu ,https://lh3.googleusercontent.com/d/1KXpfipTQbKE0CHIIKh0p6GOmniaay5Tq,Padang lamun,Padang lamun campur rumput laut,5
378,74,B,D2T2,D2T2-7,D2T2 (7).JPG,-0.224042,120.008312,Donggulu ,https://lh3.googleusercontent.com/d/1Uubf2vJGde3N8XkG5W1kiGduy1pSMN8C,Padang lamun,Padang lamun campur rumput laut,5
379,75,B,D2T2,D2T2-8,D2T2 (8).JPG,-0.224006,120.008318,Donggulu ,https://lh3.googleusercontent.com/d/1pawNiLtPSc6Vj2YnO2w1fe0QvSAtOPab,Padang lamun,Padang lamun campur rumput laut,5
380,76,B,D2T2,D2T2-9,D2T2 (9).JPG,-0.223971,120.008324,Donggulu ,https://lh3.googleusercontent.com/d/1nM3X7ex5yiOTe81qemBbIX4EpvZpQ8BY,Padang lamun,Padang lamun campur rumput laut,5
381,77,B,D2T2,D2T2-10,D2T2 (10).JPG,-0.223935,120.008331,Donggulu ,https://lh3.googleusercontent.com/d/1-J01JjbZ1nX9yVDxk55XE9Cne8XfudxY,Padang lamun,Padang lamun campur rumput laut,5
382,78,B,D2T2,D2T2-11,D2T2 (11).JPG,-0.223899,120.008337,Donggulu ,https://lh3.googleusercontent.com/d/1PesHwtuiHPCAN90mU8So8iyVvDgcglVS,Padang lamun,Padang lamun campur rumput laut,5
383,79,B,D2T2,D2T2-12,D2T2 (12).JPG,-0.223864,120.008343,Donggulu ,https://lh3.googleusercontent.com/d/1sXDTQrtTBl1zZO7w6uY3jT5692hkRbIk,Padang lamun,Padang lamun campur rumput laut,5
384,80,B,D2T2,D2T2-13,D2T2 (13).JPG,-0.223828,120.008349,Donggulu ,https://lh3.googleusercontent.com/d/1N29xKylY3UODbBZFpIDPJ9dgEmEdUyPF,Padang lamun,Padang lamun campur rumput laut,5
385,81,B,D2T2,D2T2-14,D2T2 (14).JPG,-0.223793,120.008356,Donggulu ,https://lh3.googleusercontent.com/d/1gBhQlEzk1mJslEV8vD3GfRWxlHV6AdWR,Padang lamun,Padang lamun campur rumput laut,5
386,82,B,D2T2,D2T2-15,D2T2 (15).JPG,-0.223757,120.008362,Donggulu ,https://lh3.googleusercontent.com/d/1WSsUzCHEzsDbgXEJFjX3CTif607do02V,Padang lamun,Padang lamun campur rumput laut,5
387,83,B,D2T2,D2T2-16,D2T2 (16).JPG,-0.223721,120.008368,Donggulu ,https://lh3.googleusercontent.com/d/1IYGKO38q0fXSesAL2u6-as3qwK5W5LPV,Makroalga,Rumput laut,5
388,84,B,D2T2,D2T2-17,D2T2 (17).JPG,-0.223686,120.008374,Donggulu ,https://lh3.googleusercontent.com/d/1VvDybwivSWhRNe8DQozmISaIBNeOQnFN,Makroalga,Rumput laut,5
389,85,B,D2T2,D2T2-18,D2T2 (18).JPG,-0.22365,120.008381,Donggulu ,https://lh3.googleusercontent.com/d/1-zuo8t6R8doo5-Y3ansqoh5aZPD96_x_,Padang lamun,Padang lamun campur rumput laut,5
390,86,B,D2T2,D2T2-19,D2T2 (19).JPG,-0.223615,120.008387,Donggulu ,https://lh3.googleusercontent.com/d/1DmpEBsgDjRWGImz9bghefxWIjsKHNeu_,Padang lamun,Padang lamun campur rumput laut,5
391,87,B,D2T2,D2T2-20,D2T2 (20).JPG,-0.223579,120.008393,Donggulu ,https://lh3.googleusercontent.com/d/1dHtOdalXona63xhKVpx8DytYyrPMVe0L,Padang lamun,Padang lamun campur rumput laut,5
392,88,B,D2T2,D2T2-21,D2T2 (21).JPG,-0.223543,120.008399,Donggulu ,https://lh3.googleusercontent.com/d/106a00-w3H2zqU9aadSzEF6ZjfndiA8XL,Padang lamun,Padang lamun campur rumput laut,5
393,89,B,D2T2,D2T2-22,D2T2 (22).JPG,-0.223508,120.008406,Donggulu ,https://lh3.googleusercontent.com/d/1bjxwZVoWNqw6R3SkZ-Ps2_bKpDBchBsL,Padang lamun,Padang lamun campur rumput laut,5
394,90,B,D2T2,D2T2-23,D2T2 (23).JPG,-0.223472,120.008412,Donggulu ,https://lh3.googleusercontent.com/d/1CAgxxJMtIR6mG0P3B52IXVtWdOTdr2Ls,Padang lamun,Padang lamun campur rumput laut,5
395,91,B,D2T2,D2T2-24,D2T2 (24).JPG,-0.223437,120.008418,Donggulu ,https://lh3.googleusercontent.com/d/1IlqM31rtlTGEfgRb0LyHNc0X5ZGBXP2E,Padang lamun,Padang lamun campur rumput laut,5
396,92,B,D2T2,D2T2-25,D2T2 (25).JPG,-0.223401,120.008424,Donggulu ,https://lh3.googleusercontent.com/d/1BNUAefQ_7skOFpoysc6TVgruBBV1pXqZ,Padang lamun,Padang lamun campur rumput laut,5
397,93,B,D2T2,D2T2-26,D2T2 (26).JPG,-0.223366,120.008431,Donggulu ,https://lh3.googleusercontent.com/d/1xU1M_sCWTKosNVumofs2SQZHZv62k1c6,Padang lamun,Lamun,5
398,94,B,D2T2,D2T2-27,D2T2 (27).JPG,-0.22333,120.008437,Donggulu ,https://lh3.googleusercontent.com/d/16A5AI62y2ouLKfGpb1jtterJkF3IHT6k,Makroalga,Rumput laut,5
399,95,B,D2T2,D2T2-28,D2T2 (28).JPG,-0.223294,120.008443,Donggulu ,https://lh3.googleusercontent.com/d/1j6XB8FH3KmEg7PnuLVGVkDegmLtEzkM2,Padang lamun,Padang lamun campur rumput laut,5
400,96,B,D2T2,D2T2-29,D2T2 (29).JPG,-0.223259,120.008449,Donggulu ,https://lh3.googleusercontent.com/d/1CzR7f2mCLqDqadz6jr9llieAGrAPg6Mw,Makroalga,Rumput laut,5
401,97,B,D2T2,D2T2-30,D2T2 (30).JPG,-0.223223,120.008456,Donggulu ,https://lh3.googleusercontent.com/d/1ytidt4mtLurCJS3mmjyG8W-X9TCm3gg4,Makroalga,Rumput laut,5
402,98,B,D2T2,D2T2-31,D2T2 (31).JPG,-0.223116,120.008562,Donggulu ,https://lh3.googleusercontent.com/d/1o_eqNMmkcqfzvHt-3WAIKpbdG_dWO5XI,Padang lamun,Padang lamun campur rumput laut,5
403,99,B,D2T2,D2T2-32,D2T2 (32).JPG,-0.223152,120.008555,Donggulu ,https://lh3.googleusercontent.com/d/1OAHJzYJqrS-BgPbhbZr9zvkL0MFNusTO,Padang lamun,Padang lamun campur rumput laut,5
404,100,B,D2T2,D2T2-33,D2T2 (33).JPG,-0.223188,120.008549,Donggulu ,https://lh3.googleusercontent.com/d/1veXSYRnOYn-bc1REZwv-owMRbeuTt5LC,Makroalga,Rumput laut,5
405,101,B,D2T2,D2T2-34,D2T2 (34).JPG,-0.223223,120.008543,Donggulu ,https://lh3.googleusercontent.com/d/1Dwv71jDcjM-ziQ3L_ZCO2hwE4inSoURi,Makroalga,Rumput laut,5
406,102,B,D2T2,D2T2-35,D2T2 (35).JPG,-0.223259,120.008537,Donggulu ,https://lh3.googleusercontent.com/d/1XWQW5bdEcThM3tr65tbwBiLjCteQ5yJI,Padang lamun,Padang lamun campur rumput laut,5
407,103,B,D2T2,D2T2-36,D2T2 (36).JPG,-0.223294,120.00853,Donggulu ,https://lh3.googleusercontent.com/d/1x2z5vEJNkreUtJUitPj3HjNaWVagKNr4,Padang lamun,Padang lamun campur rumput laut,5
408,104,B,D2T2,D2T2-37,D2T2 (37).JPG,-0.22333,120.008524,Donggulu ,https://lh3.googleusercontent.com/d/1yyO_LIFl8bA4cL5o82-FETy-EIihHJsk,Padang lamun,Padang lamun campur rumput laut,5
409,105,B,D2T2,D2T2-38,D2T2 (38).JPG,-0.223366,120.008518,Donggulu ,https://lh3.googleusercontent.com/d/13ntC3u3R3ZcgtdA_xh9longPTeHhbQMm,Padang lamun,Padang lamun campur rumput laut,5
410,106,B,D2T2,D2T2-39,D2T2 (39).JPG,-0.223401,120.008512,Donggulu ,https://lh3.googleusercontent.com/d/1sCI74u__nZaHw_ud13tbYwqSQLkrnd3X,Padang lamun,Lamun,5
411,107,B,D2T2,D2T2-40,D2T2 (40).JPG,-0.223437,120.008505,Donggulu ,https://lh3.googleusercontent.com/d/1algMgwhcpOZe0l7qjE4NS_fO1j4GN50y,Padang lamun,Padang lamun campur rumput laut,5
412,108,B,D2T2,D2T2-41,D2T2 (41).JPG,-0.223472,120.008499,Donggulu ,https://lh3.googleusercontent.com/d/1_amq1bbQPQZfTsEqBl9s64lK_AomEYqA,Padang lamun,Padang lamun campur rumput laut,5
413,109,B,D2T2,D2T2-42,D2T2 (42).JPG,-0.223508,120.008493,Donggulu ,https://lh3.googleusercontent.com/d/14cR1wHLTAJuZYrwLVmP5pYKoq3xzHe6Z,Padang lamun,Lamun,5
414,110,B,D2T2,D2T2-43,D2T2 (43).JPG,-0.223543,120.008487,Donggulu ,https://lh3.googleusercontent.com/d/1tpM0398aZD4nHCtEAlUs2Klh7UzhWZsE,Padang lamun,Lamun,5
415,111,B,D2T2,D2T2-44,D2T2 (44).JPG,-0.223579,120.00848,Donggulu ,https://lh3.googleusercontent.com/d/1uwzt9MRvOUPizanZkwyZzFCnZ0-VXeBo,Padang lamun,Lamun,5
416,112,B,D2T2,D2T2-45,D2T2 (45).JPG,-0.223615,120.008474,Donggulu ,https://lh3.googleusercontent.com/d/1YNpZmnGcv-oxQfCEaMPY6o9FRkDv3xuE,Makroalga,Karang berlumut,5
417,113,B,D2T2,D2T2-46,D2T2 (46).JPG,-0.22365,120.008468,Donggulu ,https://lh3.googleusercontent.com/d/1eUUXHHiBZw8WPUo5GwHgMoEUQ4mdUfkb,Makroalga,Karang berlumut,5
418,114,B,D2T2,D2T2-47,D2T2 (47).JPG,-0.223686,120.008462,Donggulu ,https://lh3.googleusercontent.com/d/1gOl7Zu-1olGYCBVinznw5g6ZxKxvKLie,Padang lamun,Lamun,5
419,115,B,D2T2,D2T2-48,D2T2 (48).JPG,-0.223721,120.008456,Donggulu ,https://lh3.googleusercontent.com/d/17yCfhVncJ1RWj5hTYo5mqcCgjyylFeud,Makroalga,Karang berlumut,5
420,116,B,D2T2,D2T2-49,D2T2 (49).JPG,-0.223757,120.008449,Donggulu ,https://lh3.googleusercontent.com/d/1F-55TaXWIHecXscNdvPe9rcWQ5rEsAc4,Padang lamun,Padang lamun campur rumput laut,5
421,117,B,D2T2,D2T2-50,D2T2 (50).JPG,-0.223793,120.008443,Donggulu ,https://lh3.googleusercontent.com/d/1mcd0jGrUd20NzC6ouiVlcgdtGhLN4pIy,Makroalga,Rumput laut,5
422,118,B,D2T2,D2T2-51,D2T2 (51).JPG,-0.223828,120.008437,Donggulu ,https://lh3.googleusercontent.com/d/1Nkm9kH27LZsEpCYjVkMxRDk5WflnA2Q6,Makroalga,Karang berlumut,5
423,119,B,D2T2,D2T2-52,D2T2 (52).JPG,-0.223864,120.008431,Donggulu ,https://lh3.googleusercontent.com/d/1pe0ZP6urS_qgXVl0O6C6C7YlfSl8Mt_U,Makroalga,Karang berlumut,5
424,120,B,D2T2,D2T2-53,D2T2 (53).JPG,-0.223899,120.008424,Donggulu ,https://lh3.googleusercontent.com/d/1AiPM3IgbDgMnb_CtbY3RsHJD7Q5dQQE5,Makroalga,Rumput laut,5
425,121,B,D2T2,D2T2-54,D2T2 (54).JPG,-0.223935,120.008418,Donggulu ,https://lh3.googleusercontent.com/d/1NN8eqUBoYAO-d5DEkBcBl25nhhPd2tTU,Makroalga,Rumput laut,5
426,122,B,D2T2,D2T2-55,D2T2 (55).JPG,-0.223971,120.008412,Donggulu ,https://lh3.googleusercontent.com/d/1PxbxDVs4yq_3QXRFAE6cBLCbRbv1OETg,Makroalga,Rumput laut,5
427,123,B,D2T2,D2T2-56,D2T2 (56).JPG,-0.224006,120.008406,Donggulu ,https://lh3.googleusercontent.com/d/1zDX7g4h02tkPMlKlpLduwgkmDjZ6En_p,Makroalga,Rumput laut,5
428,124,B,D2T2,D2T2-57,D2T2 (57).JPG,-0.224042,120.008399,Donggulu ,https://lh3.googleusercontent.com/d/1k4rtFkhK6jupLo2-ofpmOvxkQPWZIOiN,Makroalga,Rumput laut,5
429,125,B,D2T2,D2T2-58,D2T2 (58).JPG,-0.224077,120.008393,Donggulu ,https://lh3.googleusercontent.com/d/15t1lPlevVzwTJmYILt8usU7v1s7Fyq4A,Padang lamun,Padang lamun campur rumput laut,5
430,126,B,D2T2,D2T2-59,D2T2 (59).JPG,-0.224113,120.008387,Donggulu ,https://lh3.googleusercontent.com/d/1UCDmmgCUCkea7ahgConebslineCyKaKz,Makroalga,Rumput laut,5
431,127,B,D2T2,D2T2-60,D2T2 (60).JPG,-0.224148,120.008381,Donggulu ,https://lh3.googleusercontent.com/d/1ciB7f-wt7qq3usX8OIDcbGMdlxvYoVqI,Makroalga,Rumput laut,5
432,128,B,D2T2,D2T2-61,D2T2 (61).JPG,-0.224184,120.008374,Donggulu ,https://lh3.googleusercontent.com/d/1NfrF2k0TXhL5x7l7PGX0Lat05QxVLW2w,Padang lamun,Padang lamun campur rumput laut,5
433,129,B,D2T2,D2T2-62,D2T2 (62).JPG,-0.22422,120.008368,Donggulu ,https://lh3.googleusercontent.com/d/1ZWDtI9yX_FUnFSC2VdoLuxSXGdjjIBN-,Makroalga,Rumput laut,5
434,130,B,D2T2,D2T2-63,D2T2 (63).JPG,-0.224255,120.008362,Donggulu ,https://lh3.googleusercontent.com/d/167LHt1-Y-UGQPpHfekotDChBZ4lp3iRl,Makroalga,Rumput laut,5
435,131,B,D2T2,D2T2-64,D2T2 (64).JPG,-0.224291,120.008356,Donggulu ,https://lh3.googleusercontent.com/d/1NiEPZNm14Z36jOMp1CkXgUwliGwBSsq8,Makroalga,Rumput laut,5
436,132,B,D2T2,D2T2-65,D2T2 (65).JPG,-0.224326,120.008349,Donggulu ,https://lh3.googleusercontent.com/d/1B23OXXJJUHxF_zypJEKbvw3wDwfO9uds,Makroalga,Rumput laut,5
437,133,B,D2T2,D2T2-66,D2T2 (66).JPG,-0.224362,120.008343,Donggulu ,https://lh3.googleusercontent.com/d/1sCMXXnm1pVG8tFI4EHppYuhIfh8BcyQw,Padang lamun,Padang lamun campur rumput laut,5
438,134,B,D2T2,D2T2-67,D2T2 (67).JPG,-0.224398,120.008337,Donggulu ,https://lh3.googleusercontent.com/d/1komMPPoqT7qwMNt2zsGg2AsWZLLhwJ9n,Padang lamun,Padang lamun campur rumput laut,5
439,135,B,D2T2,D2T2-68,D2T2 (68).JPG,-0.224433,120.008331,Donggulu ,https://lh3.googleusercontent.com/d/1q7a_Nk5FqSrOydz9HKNRqTHpqcp5QwQ1,Padang lamun,Padang lamun campur rumput laut,5
440,136,B,D2T2,D2T2-69,D2T2 (69).JPG,-0.224469,120.008324,Donggulu ,https://lh3.googleusercontent.com/d/1Tuy77w78oqSIDxrqVB-UMInfrIZqm_X6,Padang lamun,Padang lamun campur rumput laut,5
441,137,B,D2T2,D2T2-70,D2T2 (70).JPG,-0.224504,120.008318,Donggulu ,https://lh3.googleusercontent.com/d/1qdPvln3I_rPs5pL46mGGRYYGAnX11ciT,Makroalga,Rumput laut,5
442,138,B,D2T2,D2T2-71,D2T2 (71).JPG,-0.22454,120.008312,Donggulu ,https://lh3.googleusercontent.com/d/1GIQLlpaTdG7JrKffssEWy8XJnhP2IK_w,Makroalga,Rumput laut,5
443,139,B,D2T2,D2T2-72,D2T2 (72).JPG,-0.224576,120.008306,Donggulu ,https://lh3.googleusercontent.com/d/1mXZqBUSLTuz6f8_eqa6lVto4mWR30NG5,Makroalga,Rumput laut,5
444,140,B,D2T3,D2T3-1,D2T3 (1).JPG,-0.223805,120.008515,Donggulu ,https://lh3.googleusercontent.com/d/18ayE_-ZPoJBIY3FL8rrbCSKW8i4WH2ep,Terumbu karang,Terumbu karang kondisi baik,5
445,141,B,D2T3,D2T3-2,D2T3 (2).JPG,-0.223836,120.008533,Donggulu ,https://lh3.googleusercontent.com/d/1B49KhfbnP2Q8DYWEW6PxNjrzlW3YkHgv,Terumbu karang,Terumbu karang kondisi baik,5
446,142,B,D2T3,D2T3-3,D2T3 (3).JPG,-0.223867,120.008551,Donggulu ,https://lh3.googleusercontent.com/d/1rNvPDqV6JsqoahAthWnOpfXI9p2_PkQa,Terumbu karang,Terumbu karang kondisi baik,5
447,143,B,D2T3,D2T3-4,D2T3 (4).JPG,-0.223898,120.008569,Donggulu ,https://lh3.googleusercontent.com/d/1740RqpA4PD3DPy8DDRSxP-qI4f10xGxR,Terumbu karang,Terumbu karang kondisi baik,5
448,144,B,D2T3,D2T3-5,D2T3 (5).JPG,-0.22393,120.008587,Donggulu ,https://lh3.googleusercontent.com/d/15wd4Y3SSuvOv4t9GIFcbZ9vM6Phsvo_x,Terumbu karang,Terumbu karang kondisi baik,5
449,145,B,D2T3,D2T3-6,D2T3 (6).JPG,-0.223961,120.008605,Donggulu ,https://lh3.googleusercontent.com/d/1l3xZKBh-7qoHR59F7ZfmgN-iF5UxqVDO,Makroalga,Karang berlumut,5
450,146,B,D2T3,D2T3-7,D2T3 (7).JPG,-0.223992,120.008623,Donggulu ,https://lh3.googleusercontent.com/d/1EDb4hR_Y7QivOJeLTPgJSQki9Y43jr0_,Makroalga,Karang berlumut,5
451,147,B,D2T3,D2T3-8,D2T3 (8).JPG,-0.224024,120.008641,Donggulu ,https://lh3.googleusercontent.com/d/1KT-gBjHegCi5TtWuChLqHOu-hJEANd3M,Makroalga,Karang berlumut,5
452,148,B,D2T3,D2T3-9,D2T3 (9).JPG,-0.224055,120.008659,Donggulu ,https://lh3.googleusercontent.com/d/1NWvWNkxJr04YW-drSKY3pWL-HvR9JU5X,Makroalga,Karang berlumut,5
453,149,B,D2T3,D2T3-10,D2T3 (10).JPG,-0.224086,120.008676,Donggulu ,https://lh3.googleusercontent.com/d/1hQvDWr4MYPAO3vv2pgdGX9bBgOB0aH-O,Makroalga,Karang berlumut,5
454,150,B,D2T3,D2T3-11,D2T3 (11).JPG,-0.224118,120.008694,Donggulu ,https://lh3.googleusercontent.com/d/1Tdme3Pocjv_BOJA35iF9V5Mz37ssFECa,Makroalga,Karang berlumut,5
455,151,B,D2T3,D2T3-12,D2T3 (12).JPG,-0.224149,120.008712,Donggulu ,https://lh3.googleusercontent.com/d/1iAegNMLXFsz7jEBO0wMcy6YF6wEaz3El,Makroalga,Karang berlumut,5
456,152,B,D2T3,D2T3-13,D2T3 (13).JPG,-0.22418,120.00873,Donggulu ,https://lh3.googleusercontent.com/d/1Or5JLg5ErTVlrOgeLzeN23GrrRyeb5Gq,Makroalga,Karang berlumut,5
457,153,B,D2T3,D2T3-14,D2T3 (14).JPG,-0.224211,120.008748,Donggulu ,https://lh3.googleusercontent.com/d/1DlkmFiWL0xgKICaignd1RY-5vt97-fQz,Makroalga,Karang berlumut,5
458,154,B,D2T3,D2T3-15,D2T3 (15).JPG,-0.224243,120.008766,Donggulu ,https://lh3.googleusercontent.com/d/1lUGDjiwOqRF0rpUdZSuL9gaCk7emuSRo,Makroalga,Karang berlumut,5
459,155,B,D2T3,D2T3-16,D2T3 (16).JPG,-0.224274,120.008784,Donggulu ,https://lh3.googleusercontent.com/d/1EQvshK14X2BkDfWHpzNPgfWgYwLUOqcS,Makroalga,Rumput laut,5
460,156,B,D2T3,D2T3-17,D2T3 (17).JPG,-0.224305,120.008802,Donggulu ,https://lh3.googleusercontent.com/d/1ants5ulQoh1W_jrEu_cJyEy-cdbXzkeZ,Makroalga,Rumput laut,5
461,157,B,D2T3,D2T3-18,D2T3 (18).JPG,-0.224337,120.00882,Donggulu ,https://lh3.googleusercontent.com/d/13eAua8bSRC-Ql_rKNVSidnfpOKSMFDJX,Makroalga,Rumput laut,5
462,158,B,D2T3,D2T3-19,D2T3 (19).JPG,-0.224368,120.008838,Donggulu ,https://lh3.googleusercontent.com/d/1HtXYT2jCbWgongIpyl3_zGbPsBRuGdsG,Makroalga,Rumput laut,5
463,159,B,D2T3,D2T3-20,D2T3 (20).JPG,-0.224399,120.008856,Donggulu ,https://lh3.googleusercontent.com/d/1gILVrj2kH9XDBQ0hwZ_NwHSjiCO3mzk7,Makroalga,Rumput laut,5
464,160,B,D2T3,D2T3-21,D2T3 (21).JPG,-0.224431,120.008874,Donggulu ,https://lh3.googleusercontent.com/d/1PT1ETGbLp1OQ3leTGdzotDA-jv6K7gmr,Makroalga,Karang berlumut,5
465,161,B,D2T3,D2T3-22,D2T3 (22).JPG,-0.224462,120.008892,Donggulu ,https://lh3.googleusercontent.com/d/1sM2DwH5W6OUAPiwi2aA_5aRVjtsKO-qU,Makroalga,Karang berlumut,5
466,162,B,D2T3,D2T3-23,D2T3 (23).JPG,-0.224493,120.00891,Donggulu ,https://lh3.googleusercontent.com/d/1E-4ZQsM4B947deJdAFWxXa8G4M2W52hO,Makroalga,Rumput laut,5
467,163,B,D2T3,D2T3-24,D2T3 (24).JPG,-0.224524,120.008928,Donggulu ,https://lh3.googleusercontent.com/d/1Rd_P5d66UI1bOzVN3QpDeic0Tw39uGBD,Makroalga,Rumput laut,5
468,164,B,D2T3,D2T3-25,D2T3 (25).JPG,-0.224556,120.008946,Donggulu ,https://lh3.googleusercontent.com/d/1MlFJlsRX_F0l8ATGYlsKVeRiPhPbYese,Makroalga,Rumput laut,5
469,165,B,D2T3,D2T3-26,D2T3 (26).JPG,-0.224587,120.008964,Donggulu ,https://lh3.googleusercontent.com/d/1QCEu1xJ7ExuqfI0Jcs0CJwu_-O8e3Paj,Makroalga,Rumput laut,5
470,166,B,D2T3,D2T3-27,D2T3 (27).JPG,-0.224618,120.008981,Donggulu ,https://lh3.googleusercontent.com/d/1CHsF1EYUzn_OnstztsSkQttOFGm4_VjO,Makroalga,Rumput laut,5
471,167,B,D2T3,D2T3-28,D2T3 (28).JPG,-0.22465,120.008999,Donggulu ,https://lh3.googleusercontent.com/d/1O5LeaZgm1sjfw1EoX7wxeTTOiyh3MpaO,Makroalga,Rumput laut,5
472,168,B,D2T3,D2T3-29,D2T3 (29).JPG,-0.224681,120.009017,Donggulu ,https://lh3.googleusercontent.com/d/1pnI222lDRCPVqU9HMThQ6ZpqK4axpF4C,Makroalga,Rumput laut,5
473,169,B,D2T3,D2T3-30,D2T3 (30).JPG,-0.224712,120.009035,Donggulu ,https://lh3.googleusercontent.com/d/16NyiIsNFYrKI92OFS8laRHQlZuQqhYk0,Makroalga,Rumput laut,5
474,170,B,D2T3,D2T3-31,D2T3 (31).JPG,-0.224744,120.009053,Donggulu ,https://lh3.googleusercontent.com/d/1_oGMsakkv8FqgK5k6bdzbhR-bNSzjwoX,Makroalga,Rumput laut,5
